customer_id,name,age,city,preferred_language,relationship_tenure_months,avg_monthly_balance,risk_profile,lifecycle_stage,primary_channel,credit_card_holder,loan_holder,recent_issues
C06100,Customer06100,37,Hyderabad,en,83,66919.05,medium,active,email,False,none,none
C06101,Customer06101,19,Chennai,bn,9,181779.93,low,active,app,False,personal,none
C06102,Customer06102,26,Hyderabad,en,2,91405.69,low,active,app,False,auto,app_crash
C06103,Customer06103,48,Hyderabad,en,8,79556.14,low,active,email,False,none,none
C06104,Customer06104,28,Hyderabad,te,7,41709.17,high,active,app,False,none,none
C06105,Customer06105,38,Ahmedabad,en,33,13707.54,low,active,app,False,none,none
C06106,Customer06106,32,Visakhapatnam,ta,1,20509.72,low,onboarding,sms,False,none,none
C06107,Customer06107,42,Kolkata,en,1,83083.9,low,active,email,False,none,none
C06108,Customer06108,42,Kolkata,hi,11,42253.84,low,active,sms,False,none,none
C06109,Customer06109,18,Mumbai,en,21,73646.72,low,active,app,False,none,none
C06110,Customer06110,33,Hyderabad,hi,16,133399.1,medium,winback,app,False,none,none
C06111,Customer06111,33,Chennai,hi,1,157366.32,low,dormant,app,True,none,none
C06112,Customer06112,41,Delhi,en,17,50904.62,medium,active,sms,True,none,none
C06113,Customer06113,44,Hyderabad,en,136,36267.19,low,active,email,False,none,none
C06114,Customer06114,58,Ahmedabad,hi,18,130245.58,low,active,email,False,none,none
C06115,Customer06115,31,Pune,en,26,150571.37,low,active,email,False,none,none
C06116,Customer06116,34,Visakhapatnam,en,43,15191.28,low,dormant,app,False,none,none
C06117,Customer06117,38,Hyderabad,en,1,104627.67,low,dormant,email,False,none,none
C06118,Customer06118,40,Mumbai,bn,12,75859.47,low,dormant,sms,False,none,none
C06119,Customer06119,24,Visakhapatnam,en,15,166381.49,medium,active,email,False,none,none
C06120,Customer06120,29,Bengaluru,en,5,23349.95,medium,dormant,sms,False,auto,none
C06121,Customer06121,36,Bengaluru,en,22,47090.25,low,active,sms,False,none,none
C06122,Customer06122,29,Bengaluru,mr,21,59063.35,medium,active,app,False,none,none
C06123,Customer06123,32,Ahmedabad,en,8,39014.55,low,dormant,sms,False,none,none
C06124,Customer06124,40,Delhi,mr,25,70348.37,low,active,sms,False,none,none
C06125,Customer06125,29,Hyderabad,hi,9,98996.21,medium,active,sms,False,personal,none
C06126,Customer06126,27,Hyderabad,en,191,34596.78,medium,active,email,True,none,none
C06127,Customer06127,29,Kolkata,hi,11,149270.8,low,active,app,True,none,none
C06128,Customer06128,18,Visakhapatnam,en,42,28183.39,low,dormant,sms,True,none,none
C06129,Customer06129,19,Visakhapatnam,te,35,30998.99,high,active,email,False,none,none
C06130,Customer06130,35,Chennai,te,26,116185.53,medium,dormant,app,False,none,none
C06131,Customer06131,38,Hyderabad,bn,1,8025.84,low,dormant,app,False,none,none
C06132,Customer06132,38,Bengaluru,en,8,29064.7,low,active,app,False,none,none
C06133,Customer06133,42,Bengaluru,en,3,67020.71,medium,active,email,False,none,none
C06134,Customer06134,39,Hyderabad,en,2,157010.0,low,active,sms,True,none,none
C06135,Customer06135,49,Bengaluru,bn,17,146484.63,medium,active,app,False,none,none
C06136,Customer06136,38,Delhi,en,111,97617.24,medium,onboarding,app,False,none,none
C06137,Customer06137,27,Pune,te,15,51478.84,low,dormant,email,True,home,none
C06138,Customer06138,41,Visakhapatnam,en,28,23380.87,high,active,email,True,home,none
C06139,Customer06139,28,Mumbai,hi,15,45654.26,low,active,email,False,none,none
C06140,Customer06140,40,Mumbai,en,37,16785.08,medium,winback,app,False,none,none
C06141,Customer06141,62,Hyderabad,en,61,121548.64,low,active,app,False,personal,none
C06142,Customer06142,27,Hyderabad,mr,13,71583.38,low,active,app,False,none,none
C06143,Customer06143,51,Ahmedabad,te,47,110539.49,low,active,app,True,none,none
C06144,Customer06144,42,Chennai,bn,31,104015.54,low,active,email,False,none,none
C06145,Customer06145,23,Ahmedabad,te,47,64617.2,low,active,email,True,none,txn_decline
C06146,Customer06146,56,Kolkata,hi,25,19528.43,low,active,app,False,none,none
C06147,Customer06147,26,Visakhapatnam,en,10,2953.31,low,active,sms,False,home,none
C06148,Customer06148,41,Bengaluru,en,7,129949.66,low,active,sms,True,none,none
C06149,Customer06149,32,Mumbai,en,31,157387.45,low,dormant,app,True,none,none
C06150,Customer06150,38,Hyderabad,en,14,60154.9,low,onboarding,email,False,none,none
C06151,Customer06151,41,Pune,en,14,25490.03,low,active,email,False,none,none
C06152,Customer06152,39,Hyderabad,en,8,27300.65,medium,dormant,email,False,none,none
C06153,Customer06153,19,Hyderabad,bn,30,41629.16,high,active,app,False,none,none
C06154,Customer06154,48,Bengaluru,en,5,95080.85,medium,active,email,False,none,none
C06155,Customer06155,29,Visakhapatnam,en,32,48656.92,medium,active,app,False,none,none
C06156,Customer06156,43,Delhi,en,10,88796.2,medium,active,email,True,personal,none
C06157,Customer06157,38,Pune,te,23,94579.72,high,dormant,email,False,none,none
C06158,Customer06158,45,Kolkata,te,46,164984.53,low,active,app,False,none,none
C06159,Customer06159,45,Bengaluru,en,20,62815.79,low,active,sms,False,none,none
C06160,Customer06160,49,Mumbai,bn,101,113535.68,low,winback,email,False,none,none
C06161,Customer06161,36,Hyderabad,en,6,4312.67,medium,winback,app,True,none,none
C06162,Customer06162,49,Hyderabad,en,81,79888.17,high,active,sms,False,home,none
C06163,Customer06163,52,Mumbai,en,59,36114.92,medium,active,app,True,home,none
C06164,Customer06164,26,Hyderabad,te,22,97188.71,high,active,app,False,none,app_crash
C06165,Customer06165,46,Bengaluru,en,5,68189.23,high,winback,email,False,none,app_crash
C06166,Customer06166,35,Ahmedabad,en,13,30567.07,low,winback,email,False,personal,none
C06167,Customer06167,55,Bengaluru,en,8,139169.08,low,active,email,False,none,txn_decline
C06168,Customer06168,25,Delhi,en,29,70211.83,medium,active,app,False,home,none
C06169,Customer06169,26,Mumbai,hi,12,142858.45,low,active,sms,False,SME,none
C06170,Customer06170,25,Mumbai,ta,14,8005.44,medium,active,app,False,auto,none
C06171,Customer06171,49,Visakhapatnam,mr,36,101414.32,low,active,sms,True,home,app_crash
C06172,Customer06172,51,Bengaluru,en,1,12441.15,low,onboarding,email,True,none,none
C06173,Customer06173,52,Hyderabad,en,23,43209.76,low,active,app,False,none,none
C06174,Customer06174,59,Ahmedabad,en,56,26562.28,low,active,email,False,personal,none
C06175,Customer06175,51,Hyderabad,mr,94,68115.84,low,dormant,app,False,none,none
C06176,Customer06176,44,Kolkata,en,1,152905.29,medium,active,app,False,none,none
C06177,Customer06177,48,Ahmedabad,en,38,69531.13,low,active,app,False,none,none
C06178,Customer06178,43,Bengaluru,en,7,45639.03,low,active,email,False,none,none
C06179,Customer06179,32,Visakhapatnam,ta,15,142766.51,medium,active,email,False,none,none
C06180,Customer06180,31,Bengaluru,en,2,105894.78,high,active,app,True,none,none
C06181,Customer06181,64,Hyderabad,en,38,162465.47,high,onboarding,sms,True,none,none
C06182,Customer06182,54,Chennai,hi,102,101401.27,low,active,email,True,none,none
C06183,Customer06183,39,Visakhapatnam,en,17,64629.62,low,dormant,email,False,none,none
C06184,Customer06184,34,Chennai,en,21,15693.42,low,active,app,False,home,none
C06185,Customer06185,46,Delhi,hi,30,132487.88,high,active,sms,True,none,none
C06186,Customer06186,54,Delhi,en,3,19308.73,low,active,app,False,personal,txn_decline
C06187,Customer06187,34,Kolkata,hi,53,31580.22,low,active,sms,False,none,none
C06188,Customer06188,36,Delhi,en,59,44022.79,medium,active,email,False,none,none
C06189,Customer06189,24,Chennai,en,8,74190.21,low,active,email,False,none,none
C06190,Customer06190,36,Chennai,te,21,97072.69,low,dormant,app,True,none,none
C06191,Customer06191,18,Kolkata,en,6,6149.91,medium,winback,sms,True,none,txn_decline
C06192,Customer06192,49,Visakhapatnam,bn,7,108051.91,medium,active,app,False,none,none
C06193,Customer06193,42,Kolkata,hi,60,72623.65,low,active,email,False,personal,none
C06194,Customer06194,33,Delhi,en,47,1385.17,low,winback,email,True,none,none
C06195,Customer06195,34,Ahmedabad,en,12,98586.76,low,dormant,email,False,none,none
C06196,Customer06196,49,Bengaluru,te,9,39190.03,low,active,app,False,none,none
C06197,Customer06197,40,Delhi,hi,17,101437.49,low,active,app,True,none,none
C06198,Customer06198,26,Ahmedabad,en,23,3324.62,low,dormant,email,False,none,none
C06199,Customer06199,46,Bengaluru,en,16,43308.87,high,dormant,app,False,none,none
C06200,Customer06200,18,Chennai,bn,37,72467.53,low,active,email,False,none,none
C06201,Customer06201,21,Pune,en,47,18382.69,low,active,app,False,none,none
C06202,Customer06202,53,Chennai,en,22,150297.71,medium,active,email,False,none,none
C06203,Customer06203,28,Bengaluru,en,1,117809.88,medium,active,email,False,none,none
C06204,Customer06204,35,Chennai,en,30,63924.57,low,active,email,False,none,none
C06205,Customer06205,35,Visakhapatnam,mr,1,7409.44,low,winback,sms,True,none,none
C06206,Customer06206,59,Pune,hi,4,68656.43,low,active,email,False,none,none
C06207,Customer06207,44,Ahmedabad,en,14,38744.18,low,dormant,app,False,personal,none
C06208,Customer06208,39,Mumbai,en,40,46762.24,low,active,email,False,none,none
C06209,Customer06209,36,Chennai,en,6,55087.86,medium,active,app,False,none,none
C06210,Customer06210,38,Chennai,mr,12,83616.23,low,winback,email,False,none,none
C06211,Customer06211,19,Visakhapatnam,hi,10,23257.03,medium,active,email,False,none,none
C06212,Customer06212,27,Hyderabad,en,4,10053.89,medium,onboarding,app,False,home,none
C06213,Customer06213,44,Visakhapatnam,en,17,63343.27,low,active,app,False,none,none
C06214,Customer06214,29,Pune,en,42,20487.22,low,active,email,False,none,none
C06215,Customer06215,37,Hyderabad,en,8,61418.61,low,active,email,False,auto,txn_decline
C06216,Customer06216,51,Visakhapatnam,hi,14,80299.52,medium,active,app,True,none,none
C06217,Customer06217,52,Ahmedabad,en,77,101056.22,high,active,app,False,none,none
C06218,Customer06218,53,Mumbai,hi,20,6270.62,low,active,sms,False,none,none
C06219,Customer06219,57,Mumbai,en,12,42255.2,low,active,email,True,none,none
C06220,Customer06220,37,Delhi,te,17,14616.36,low,active,email,False,none,none
C06221,Customer06221,33,Hyderabad,en,4,34761.47,high,winback,sms,False,auto,none
C06222,Customer06222,18,Bengaluru,en,16,71264.74,low,active,app,False,none,none
C06223,Customer06223,44,Visakhapatnam,hi,9,123340.72,medium,active,app,False,personal,none
C06224,Customer06224,18,Hyderabad,en,32,33023.3,medium,dormant,email,False,home,none
C06225,Customer06225,34,Delhi,hi,12,104097.17,medium,active,sms,False,home,none
C06226,Customer06226,45,Delhi,en,28,42579.67,low,active,app,False,none,none
C06227,Customer06227,30,Bengaluru,en,6,15280.94,low,active,app,True,none,none
C06228,Customer06228,29,Ahmedabad,hi,25,4432.56,low,active,sms,False,none,app_crash
C06229,Customer06229,35,Visakhapatnam,en,23,4320.17,high,winback,email,True,none,none
C06230,Customer06230,34,Kolkata,te,2,40156.81,medium,dormant,email,False,home,txn_decline
C06231,Customer06231,32,Kolkata,te,11,61306.4,medium,active,email,False,none,none
C06232,Customer06232,43,Delhi,en,17,48405.86,medium,active,app,True,home,none
C06233,Customer06233,18,Hyderabad,en,3,37933.53,high,onboarding,email,True,none,none
C06234,Customer06234,43,Ahmedabad,hi,69,70819.66,high,active,app,False,none,none
C06235,Customer06235,46,Visakhapatnam,en,1,2003.96,low,active,email,False,none,none
C06236,Customer06236,23,Hyderabad,en,35,126156.84,medium,active,app,False,none,none
C06237,Customer06237,34,Ahmedabad,en,17,106741.34,medium,dormant,email,False,none,none
C06238,Customer06238,35,Pune,en,10,7994.52,low,active,app,False,none,none
C06239,Customer06239,41,Chennai,en,53,9441.85,medium,onboarding,email,False,none,none
C06240,Customer06240,42,Hyderabad,te,7,23220.03,low,active,sms,False,none,none
C06241,Customer06241,40,Mumbai,mr,36,76140.99,medium,active,app,False,none,none
C06242,Customer06242,39,Hyderabad,en,41,1922.4,medium,dormant,app,False,home,none
C06243,Customer06243,53,Pune,en,2,104675.74,high,onboarding,app,False,none,none
C06244,Customer06244,29,Pune,en,34,34893.78,low,dormant,app,True,none,none
C06245,Customer06245,40,Visakhapatnam,en,4,116739.61,low,active,email,False,none,none
C06246,Customer06246,58,Ahmedabad,ta,40,90535.73,low,winback,email,True,home,none
C06247,Customer06247,27,Chennai,en,67,39216.05,low,active,app,False,none,app_crash
C06248,Customer06248,59,Visakhapatnam,mr,65,101801.39,low,active,app,True,none,none
C06249,Customer06249,39,Hyderabad,bn,8,93227.41,high,onboarding,email,False,none,duplicate_debit
C06250,Customer06250,51,Delhi,hi,12,73836.31,medium,active,app,True,home,none
C06251,Customer06251,37,Mumbai,ta,41,110154.79,low,active,email,False,auto,none
C06252,Customer06252,41,Bengaluru,en,30,71599.56,low,onboarding,app,False,none,none
C06253,Customer06253,34,Bengaluru,en,2,112087.95,medium,active,app,False,SME,none
C06254,Customer06254,37,Ahmedabad,en,3,123821.46,low,active,app,False,none,none
C06255,Customer06255,46,Hyderabad,en,5,109701.05,medium,dormant,app,False,auto,none
C06256,Customer06256,33,Hyderabad,en,37,95191.65,low,dormant,email,True,personal,none
C06257,Customer06257,55,Hyderabad,en,11,44919.75,medium,active,sms,False,none,none
C06258,Customer06258,47,Visakhapatnam,en,1,23576.2,medium,active,email,False,home,none
C06259,Customer06259,38,Mumbai,ta,13,58389.52,medium,onboarding,app,False,none,none
C06260,Customer06260,28,Hyderabad,en,17,68382.97,low,dormant,sms,False,none,none
C06261,Customer06261,33,Hyderabad,en,25,151038.32,low,active,email,False,SME,app_crash
C06262,Customer06262,36,Chennai,en,94,36290.61,low,active,app,False,none,none
C06263,Customer06263,43,Bengaluru,ta,20,19601.22,low,active,app,False,none,none
C06264,Customer06264,58,Bengaluru,bn,16,118083.26,low,active,email,True,none,none
C06265,Customer06265,34,Bengaluru,en,12,74025.92,low,active,app,False,SME,none
C06266,Customer06266,35,Delhi,hi,12,104525.69,medium,active,email,False,none,none
C06267,Customer06267,58,Bengaluru,hi,7,18258.52,medium,winback,app,False,none,none
C06268,Customer06268,20,Ahmedabad,hi,34,21680.47,low,active,sms,True,auto,app_crash
C06269,Customer06269,33,Chennai,te,13,67971.23,high,active,app,False,auto,none
C06270,Customer06270,47,Bengaluru,en,36,55823.43,medium,active,email,False,none,none
C06271,Customer06271,39,Ahmedabad,hi,26,62891.88,low,active,sms,True,none,none
C06272,Customer06272,61,Hyderabad,en,2,4748.47,medium,active,email,True,none,none
C06273,Customer06273,39,Delhi,hi,1,110525.75,low,active,sms,False,none,none
C06274,Customer06274,37,Chennai,en,48,100077.39,low,winback,app,False,none,none
C06275,Customer06275,40,Hyderabad,hi,1,69712.09,low,winback,email,True,none,none
C06276,Customer06276,43,Hyderabad,en,55,28887.07,low,active,email,False,auto,none
C06277,Customer06277,18,Kolkata,en,4,45339.38,low,dormant,app,False,none,none
C06278,Customer06278,43,Ahmedabad,hi,6,14000.12,medium,active,app,False,none,none
C06279,Customer06279,38,Pune,mr,16,37118.33,high,active,sms,True,personal,none
C06280,Customer06280,37,Visakhapatnam,hi,12,25454.02,low,active,email,False,auto,none
C06281,Customer06281,38,Kolkata,en,3,64514.9,medium,active,email,False,none,none
C06282,Customer06282,38,Hyderabad,en,6,13208.67,low,active,email,True,none,none
C06283,Customer06283,27,Ahmedabad,en,25,1251.81,low,active,app,False,none,none
C06284,Customer06284,30,Hyderabad,en,17,56069.26,low,active,email,True,none,none
C06285,Customer06285,39,Visakhapatnam,en,72,106341.75,medium,active,email,False,none,none
C06286,Customer06286,47,Mumbai,mr,17,166253.76,low,winback,app,True,auto,none
C06287,Customer06287,30,Hyderabad,en,1,65133.89,high,active,app,False,none,none
C06288,Customer06288,39,Mumbai,en,22,17375.53,low,winback,email,False,none,none
C06289,Customer06289,18,Visakhapatnam,en,18,49798.54,low,active,email,False,none,none
C06290,Customer06290,34,Delhi,ta,7,50803.71,low,active,sms,False,none,none
C06291,Customer06291,45,Pune,te,22,27928.2,low,dormant,email,True,home,none
C06292,Customer06292,23,Chennai,en,32,34840.57,low,dormant,sms,False,home,none
C06293,Customer06293,35,Hyderabad,en,4,68611.19,low,active,app,False,SME,none
C06294,Customer06294,29,Hyderabad,te,13,108599.99,medium,active,sms,False,home,none
C06295,Customer06295,48,Bengaluru,en,35,29502.89,low,onboarding,app,False,personal,none
C06296,Customer06296,22,Ahmedabad,hi,66,87586.39,low,dormant,email,True,none,none
C06297,Customer06297,39,Chennai,en,20,53791.62,high,dormant,email,True,personal,none
C06298,Customer06298,42,Chennai,hi,9,78314.62,low,active,email,False,none,none
C06299,Customer06299,50,Ahmedabad,en,19,30299.84,low,active,email,True,none,none
C06300,Customer06300,43,Bengaluru,en,22,72644.46,low,winback,app,False,none,txn_decline
C06301,Customer06301,32,Kolkata,bn,6,107249.87,medium,dormant,sms,False,none,none
C06302,Customer06302,56,Chennai,en,4,7194.0,low,active,app,False,none,none
C06303,Customer06303,28,Kolkata,en,38,146604.57,low,onboarding,email,False,none,none
C06304,Customer06304,38,Chennai,en,25,36305.54,medium,active,app,False,none,none
C06305,Customer06305,39,Hyderabad,mr,38,65471.7,high,active,email,False,auto,none
C06306,Customer06306,40,Hyderabad,en,8,89083.2,low,active,app,True,none,none
C06307,Customer06307,41,Kolkata,hi,13,84038.34,medium,active,app,False,none,none
C06308,Customer06308,45,Pune,en,89,74263.97,low,active,email,False,none,none
C06309,Customer06309,36,Ahmedabad,en,13,69600.26,low,active,sms,False,personal,none
C06310,Customer06310,35,Ahmedabad,hi,51,22840.45,high,active,sms,False,none,none
C06311,Customer06311,51,Hyderabad,en,26,40655.47,medium,active,sms,True,none,none
C06312,Customer06312,31,Pune,en,8,82290.44,medium,active,app,False,none,none
C06313,Customer06313,18,Pune,en,97,2289.5,medium,active,app,False,personal,none
C06314,Customer06314,37,Pune,en,50,125643.52,medium,active,app,False,none,none
C06315,Customer06315,49,Hyderabad,en,6,12807.74,low,onboarding,app,False,none,app_crash
C06316,Customer06316,35,Bengaluru,en,2,141402.11,low,active,sms,False,personal,none
C06317,Customer06317,31,Hyderabad,ta,33,42569.33,low,active,app,False,personal,txn_decline
